code,name,campus,location_name,address,lon,lat,city,town,education_stage
321399,臺北市私立協和祐德高級中學,校本部校區,臺北市私立協和祐德高級中學_校本部校區,臺北市信義區忠孝東路5段790巷27號,121.5834812,25.04262317,臺北市,信義區,國中
323502,市立興雅國中,校本部校區,市立興雅國中_校本部校區,臺北市信義區松德路168巷15號,121.5723343,25.03642082,臺北市,信義區,國中
323503,市立永吉國中,市立永吉國中,市立永吉國中_市立永吉國中,臺北市信義區四育里8鄰松隆路161號,121.5741425,25.04823685,臺北市,信義區,國中
323504,市立?公國中,校本部校區,市立?公國中_校本部校區,臺北市信義區福德街221巷15號,121.5857849,25.0370121,臺北市,信義區,國中
323505,市立信義國中,校本部校區,市立信義國中_校本部校區,臺北市信義區松仁路158巷1號,121.5679169,25.02859116,臺北市,信義區,國中
323D02,市立興雅國中補校,,市立興雅國中補校_,臺北市信義區松德路168巷15號,121.5722351,25.03642082,臺北市,信義區,國中
330301,國立師大附中,校本部校區,國立師大附中_校本部校區,10658 台北市大安區信義路三段 143 號,121.5403748,25.03365707,臺北市,大安區,國中
330301j,國立師大附中附設國中,校本部校區,國立師大附中附設國中_校本部校區,台北市大安區和安里信義路3段143號,120.8505249,24.57572937,苗栗縣,頭屋鄉,國中
331301,私立延平中學,校本部校區,私立延平中學_校本部校區,臺北市大安區和安里建國南路1段275號,121.5391388,25.03647041,臺北市,大安區,國中
331301j,私立延平中學附設國中,校本部校區,私立延平中學附設國中_校本部校區,台北市大安區和安里建國南路1段275號,120.8323135,24.53421593,苗栗縣,公館鄉,國中
331304j,私立復興實驗高中附設國中,校本部校區,私立復興實驗高中附設國中_校本部校區,台北市大安區敦化南路1段262 號,120.8277817,24.49940491,苗栗縣,公館鄉,國中
331502,私立立人國中(小),校本部校區,私立立人國中(小)_校本部校區,臺北市大安區義榮里安和路二段99號,121.5518951,25.02980232,臺北市,大安區,國中
331B01,私立延平中學進修學校,,私立延平中學進修學校_,臺北市大安區和安里建國南路1段275號,121.5405045,25.03663063,臺北市,大安區,國中
333301j,市立和平高中附設國中,校本部校區,市立和平高中附設國中_校本部校區,台北市大安區芳和里臥龍街100號,121.5491562,25.0196228,臺北市,大安區,國中
333501,市立仁愛國中,校本部校區,市立仁愛國中_校本部校區,臺北市大安區敦安里仁愛路4段130號,121.5506668,25.03748322,臺北市,大安區,國中
333502,市立大安國中,校本部校區,市立大安國中_校本部校區,臺北市大安區大安路2段63號,121.5461731,25.03074646,臺北市,大安區,國中
333504,市立芳和國中,校本部校區,市立芳和國中_校本部校區,臺北市大安區芳和里臥龍街170號,121.5502853,25.01868439,臺北市,大安區,國中
333505,市立金華國中,校本部校區,市立金華國中_校本部校區,臺北市大安區福住里新生南路2段32號,121.5331039,25.03118324,臺北市,大安區,國中
333506,臺北市立懷生國民中學,校本部,臺北市立懷生國民中學_校本部,臺北市大安區忠孝東路三段248巷30號,121.5411911,25.04034615,臺北市,大安區,國中
333507,市立民族國中,校本部校區,市立民族國中_校本部校區,臺北市大安區羅斯福路4段113巷13號,121.5388107,25.01116562,臺北市,大安區,國中
333508,市立龍門國中,校本部校區,市立龍門國中_校本部校區,臺北市大安區建國南路二段269號,121.5380096,25.02488136,臺北市,大安區,國中
333D02,市立大安國中補校,,市立大安國中補校_,臺北市大安區大安路2段63號,121.5470657,25.03091049,臺北市,大安區,國中
341301,私立中興中學,校本部校區,私立中興中學_校本部校區,臺北市朱崙街42號,121.5419159,25.04987335,臺北市,中山區,國中
341B01,私立中興中學進修學校,,私立中興中學進修學校_,臺北市中山區力行里朱崙街42號,121.5415573,25.04966354,臺北市,中山區,國中
343302j,市立大同高中附設國中,臺北市立大同高級中學,市立大同高中附設國中_臺北市立大同高級中學,台北市中山區中央里長春路167號,121.5350876,25.05490494,臺北市,中山區,國中
343303j,市立大直高中附設國中,校本部校區,市立大直高中附設國中_校本部校區,台北市中山區劍潭里北安路420號,120.9717331,24.38834381,苗栗縣,泰安鄉,國中
343502,市立長安國中,校本部校區,市立長安國中_校本部校區,臺北市中山區興亞里松江路70巷11號,121.5319061,25.04939461,臺北市,中山區,國中
343504,臺北市立北安國民中學,校本部校區,臺北市立北安國民中學_校本部校區,臺北市中山區劍潭里明水路325號,121.5416031,25.07776833,臺北市,中山區,國中
343505,市立新興國中,校本部校區,市立新興國中_校本部校區,臺北市中山區聚葉里林森北路511號,121.5257721,25.06204414,臺北市,中山區,國中
343506,市立五常國中,校本部校區,市立五常國中_校本部校區,臺北市中山區下埤里復興北路430巷1號,121.5430756,25.06347084,臺北市,中山區,國中
343507,市立濱江國中,校本部校區,市立濱江國中_校本部校區,臺北市中山區樂群二路262號,121.5606995,25.0795784,臺北市,中山區,國中
343D04,市立北安國中補校,,市立北安國中補校_,臺北市中山區劍潭里明水路325號,121.541626,25.0777874,臺北市,中山區,國中
351301,私立強恕中學,校本部校區,私立強恕中學_校本部校區,臺北市中正區板溪里汀州路二段143號,121.5203857,25.02518845,臺北市,中正區,國中
351301j,私立強恕中學附設國中,校本部校區,私立強恕中學附設國中_校本部校區,台北市中正區板溪里汀州路二段143號,120.9205627,24.39434242,苗栗縣,泰安鄉,國中
351B01,私立強恕中學進修學校,,私立強恕中學進修學校_,臺北市中正區板溪里汀州路二段143號,121.5199432,25.02501678,臺北市,中正區,國中
353301,市立建國中學,校本部校區,市立建國中學_校本部校區,臺北市中正區南海路56號,121.5121613,25.03119087,臺北市,中正區,國中
353302,市立成功中學,校本部校區,市立成功中學_校本部校區,臺北市中正區濟南路1段71號,121.5237961,25.04237556,臺北市,中正區,國中
353501,市立螢橋國中,校本部校區,市立螢橋國中_校本部校區,臺北市中正區林興里汀州街3段4號,121.5255814,25.01859474,臺北市,中正區,國中
353502,市立古亭國中,第一校區,市立古亭國中_第一校區,臺北市中正區中華路2段465號,121.5110474,25.02461052,臺北市,中正區,國中
353502,市立古亭國中,第二校區,市立古亭國中_第二校區,臺北市中正區中華路2段465號,121.5101166,25.02387619,臺北市,萬華區,國中
353503,市立南門國中,校本部校區,市立南門國中_校本部校區,臺北市中正區南門里廣州街6號,121.509079,25.03521156,臺北市,中正區,國中
353504,市立弘道國中,校本部校區,市立弘道國中_校本部校區,臺北市中正區公園路21號,121.515274,25.03752518,臺北市,中正區,國中
353505,臺北市立中正國民中學,校本部校區,臺北市立中正國民中學_校本部校區,臺北市中正區新營里愛國東路158號,120.9404907,24.4658432,苗栗縣,泰安鄉,國中
