板橋區,新北市,011C71,私立光華高商進修學校_私立光華高商進修學校校本部,私立光華高商進修學校,duplicate data,121.4522171,高中職,新北市板橋區南雅南路二段40號,24.99674034,私立光華高商進修學校校本部
﻿大安區,臺中市,64683,市立三光國小_校本部校區,市立三光國小,duplicate data,120.6004944,國小,臺中市大安區龜殼里中松路297號,24.35801315,校本部校區
﻿龍井區,臺中市,64686,市立龍山國小_校本部校區,市立龍山國小,duplicate data,120.5506821,國小,臺中市龍井區中山一路一段6號,24.21366882,校本部校區
﻿大肚區,臺中市,64702,市立永順國小_校本部校區,市立永順國小,duplicate data,120.5330582,國小,臺中市大肚區永順里文昌路2段586號,24.15853691,校本部校區
﻿大肚區,臺中市,64704,市立大忠國小_校本部校區,市立大忠國小,duplicate data,120.5564346,國小,臺中市大肚區沙田路一段854巷24號,24.13440895,校本部校區
﻿霧峰區,臺中市,64719,市立復興國小_校本部校區,市立復興國小,duplicate data,120.696846,國小,臺中市霧峰區光復新村信義路50號,24.04263115,校本部校區
﻿清水區,臺中市,64739,市立?榔國小_校本部校區,市立?榔國小,special value,120.5458069,國小,臺中市清水區中央路23-12號,24.26421738,校本部校區
﻿梧棲區,臺中市,64744,市立中港國小_校本部校區,市立中港國小,duplicate data,120.5552444,國小,臺中市梧棲區文明街100號,24.24061966,校本部校區
﻿清水區,臺中市,6.40E+05,縣立清水國小補校,縣立清水國小補校,duplicate data,120.5735016,國小,臺中市清水區光華路125號,24.26717949,
﻿彰化市,彰化縣,74601,縣立中山國小_校本部校區,縣立中山國小,duplicate data,120.5466232,國小,彰化縣彰化市中山路二段678號,24.0818367,校本部校區
﻿彰化市,彰化縣,74608,縣立三民國小_校本部校區,縣立三民國小,duplicate data,120.6043091,國小,彰化市田中里田中路125號,24.08649063,校本部校區
﻿芬園鄉,彰化縣,74617,縣立寶山國小_校本部校區,縣立寶山國小,duplicate data,120.6400604,國小,彰化縣芬園鄉圳墘村彰南路二段36號,23.9868679,校本部校區
﻿花壇鄉,彰化縣,74623,縣立華南國小_校本部校區,縣立華南國小,duplicate data,120.5512466,國小,彰化縣花壇鄉中庄村中橋街226號,24.01623344,校本部校區
